"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"41473.290809";"Vehicle speed";"0";"mph";"39.356181";"-94.2314087";
"41473.433809";"Average speed (GPS)";"0.0393294982816572";"mph";"39.356181";"-94.2314087";
"41473.433809";"Speed (GPS)";"0";"mph";"39.356181";"-94.2314087";
"41473.434809";"Altitude (GPS)";"828.975393635254";"feet";"39.356181";"-94.2314087";
"41473.435809";"Altitude (GPS)";"828.975393635254";"feet";"39.35620111";"-94.23130201";
"41473.716809";"Throttle position";"0";"%";"39.35620111";"-94.23130201";
"41474.024809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561596";"-94.2313694";
"41474.026809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561596";"-94.2313694";
"41474.026809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561596";"-94.2313694";
"41474.026809";"Average speed (GPS)";"0.0379539614051823";"mph";"39.3561596";"-94.2313694";
"41474.026809";"Average speed (GPS)";"0.0379535737820348";"mph";"39.3561596";"-94.2313694";
"41474.026809";"Speed (GPS)";"0";"mph";"39.3561596";"-94.2313694";
"41474.026809";"Speed (GPS)";"0";"mph";"39.3561596";"-94.2313694";
"41474.169809";"Average speed";"0";"mph";"39.3561596";"-94.2313694";
"41474.169809";"Distance travelled";"0";"miles";"39.3561596";"-94.2313694";
"41474.169809";"Distance travelled (total)";"0";"miles";"39.3561596";"-94.2313694";
"41474.169809";"Vehicle acceleration";"0";"m/s²";"39.3561596";"-94.2313694";
"41474.169809";"Vehicle speed";"0";"mph";"39.3561596";"-94.2313694";
"41474.428809";"Altitude (GPS)";"828.748914750977";"feet";"39.35620024";"-94.23130279";
"41474.429809";"Altitude (GPS)";"828.748914750977";"feet";"39.35620024";"-94.23130279";
"41474.429809";"Average speed (GPS)";"0.0370721485445088";"mph";"39.35620024";"-94.23130279";
"41474.429809";"Speed (GPS)";"0";"mph";"39.35620024";"-94.23130279";
"41474.680809";"Throttle position";"0";"%";"39.35620024";"-94.23130279";
"41475.039809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561856";"-94.231363";
"41475.040809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561856";"-94.231363";
"41475.040809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561856";"-94.231363";
"41475.040809";"Average speed (GPS)";"0.0358096886116677";"mph";"39.3561856";"-94.231363";
"41475.040809";"Average speed (GPS)";"0.0358093555172662";"mph";"39.3561856";"-94.231363";
"41475.040809";"Speed (GPS)";"0";"mph";"39.3561856";"-94.231363";
"41475.040809";"Speed (GPS)";"0";"mph";"39.3561856";"-94.231363";
"41475.064809";"Average speed";"0";"mph";"39.3561856";"-94.231363";
"41475.064809";"Distance travelled";"0";"miles";"39.3561856";"-94.231363";
"41475.064809";"Distance travelled (total)";"0";"miles";"39.3561856";"-94.231363";
"41475.064809";"Vehicle acceleration";"0";"m/s²";"39.3561856";"-94.231363";
"41475.064809";"Vehicle speed";"0";"mph";"39.3561856";"-94.231363";
"41475.433809";"Altitude (GPS)";"829.372482607422";"feet";"39.35619901";"-94.23130277";
"41475.434809";"Altitude (GPS)";"829.372482607422";"feet";"39.35619901";"-94.23130277";
"41475.434809";"Average speed (GPS)";"0.0350403789097402";"mph";"39.35619901";"-94.23130277";
"41475.434809";"Speed (GPS)";"0";"mph";"39.35619901";"-94.23130277";
"41475.549809";"Throttle position";"0";"%";"39.35619901";"-94.23130277";
"41475.981809";"Average speed";"0";"mph";"39.35619901";"-94.23130277";
"41475.981809";"Distance travelled";"0";"miles";"39.35619901";"-94.23130277";
"41475.981809";"Distance travelled (total)";"0";"miles";"39.35619901";"-94.23130277";
"41475.981809";"Vehicle acceleration";"0";"m/s²";"39.35619901";"-94.23130277";
"41475.981809";"Vehicle speed";"0";"mph";"39.35619901";"-94.23130277";
"41476.076809";"Altitude (GPS)";"878.608911950684";"feet";"39.356221";"-94.2313732";
"41476.078809";"Altitude (GPS)";"878.608911950684";"feet";"39.356221";"-94.2313732";
"41476.078809";"Altitude (GPS)";"878.608911950684";"feet";"39.356221";"-94.2313732";
"41476.078809";"Average speed (GPS)";"0.0338535599772065";"mph";"39.356221";"-94.2313732";
"41476.078809";"Average speed (GPS)";"0.0338531731497661";"mph";"39.356221";"-94.2313732";
"41476.078809";"Speed (GPS)";"0";"mph";"39.356221";"-94.2313732";
"41476.078809";"Speed (GPS)";"0";"mph";"39.356221";"-94.2313732";
"41476.417809";"Throttle position";"0";"%";"39.356221";"-94.2313732";
"41476.442809";"Altitude (GPS)";"830.752181557617";"feet";"39.356221";"-94.2313732";
"41476.442809";"Average speed (GPS)";"0.0332157702604663";"mph";"39.356221";"-94.2313732";
"41476.442809";"Speed (GPS)";"0";"mph";"39.356221";"-94.2313732";
"41476.443809";"Altitude (GPS)";"830.752181557617";"feet";"39.35619956";"-94.23130296";
"41476.880809";"Average speed";"0";"mph";"39.35619956";"-94.23130296";
"41476.880809";"Distance travelled";"0";"miles";"39.35619956";"-94.23130296";
"41476.880809";"Distance travelled (total)";"0";"miles";"39.35619956";"-94.23130296";
"41476.880809";"Vehicle acceleration";"0";"m/s²";"39.35619956";"-94.23130296";
"41476.880809";"Vehicle speed";"0";"mph";"39.35619956";"-94.23130296";
"41477.088809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561811";"-94.2313403";
"41477.089809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561811";"-94.2313403";
"41477.089809";"Average speed (GPS)";"0.0321411610366624";"mph";"39.3561811";"-94.2313403";
"41477.089809";"Speed (GPS)";"0";"mph";"39.3561811";"-94.2313403";
"41477.090809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561811";"-94.2313403";
"41477.090809";"Average speed (GPS)";"0.0321408171731766";"mph";"39.3561811";"-94.2313403";
"41477.090809";"Speed (GPS)";"0";"mph";"39.3561811";"-94.2313403";
"41477.323809";"Throttle position";"0";"%";"39.3561811";"-94.2313403";
"41477.442809";"Altitude (GPS)";"830.923792878418";"feet";"39.35619917";"-94.23130323";
"41477.443809";"Average speed (GPS)";"0.0315820506378741";"mph";"39.35619917";"-94.23130323";
"41477.443809";"Speed (GPS)";"0";"mph";"39.35619917";"-94.23130323";
"41477.444809";"Altitude (GPS)";"830.923792878418";"feet";"39.35619917";"-94.23130323";
"41477.774809";"Average speed";"0";"mph";"39.35619917";"-94.23130323";
"41477.774809";"Distance travelled";"0";"miles";"39.35619917";"-94.23130323";
"41477.774809";"Distance travelled (total)";"0";"miles";"39.35619917";"-94.23130323";
"41477.774809";"Vehicle acceleration";"0";"m/s²";"39.35619917";"-94.23130323";
"41477.774809";"Vehicle speed";"0";"mph";"39.35619917";"-94.23130323";
"41478.042809";"Altitude (GPS)";"878.608911950684";"feet";"39.35619917";"-94.23130323";
"41478.042809";"Altitude (GPS)";"878.608911950684";"feet";"39.35619917";"-94.23130323";
"41478.042809";"Average speed (GPS)";"0.0306798137698191";"mph";"39.35619917";"-94.23130323";
"41478.042809";"Average speed (GPS)";"0.0306795224243939";"mph";"39.35619917";"-94.23130323";
"41478.042809";"Speed (GPS)";"0";"mph";"39.35619917";"-94.23130323";
"41478.042809";"Speed (GPS)";"0";"mph";"39.35619917";"-94.23130323";
"41478.043809";"Altitude (GPS)";"878.608911950684";"feet";"39.3562244";"-94.2313581";
"41478.211809";"Throttle position";"0";"%";"39.3562244";"-94.2313581";
"41478.456809";"Altitude (GPS)";"831.594018188477";"feet";"39.35619981";"-94.23130336";
"41478.457809";"Altitude (GPS)";"831.594018188477";"feet";"39.35619981";"-94.23130336";
"41478.457809";"Average speed (GPS)";"0.0300842497714527";"mph";"39.35619981";"-94.23130336";
"41478.457809";"Speed (GPS)";"0";"mph";"39.35619981";"-94.23130336";
"41478.661809";"Average speed";"0";"mph";"39.35619981";"-94.23130336";
"41478.661809";"Distance travelled";"0";"miles";"39.35619981";"-94.23130336";
"41478.661809";"Distance travelled (total)";"0";"miles";"39.35619981";"-94.23130336";
"41478.661809";"Vehicle acceleration";"0";"m/s²";"39.35619981";"-94.23130336";
"41478.661809";"Vehicle speed";"0";"mph";"39.35619981";"-94.23130336";
"41479.102809";"Altitude (GPS)";"878.280807926025";"feet";"39.3562096";"-94.2313613";
"41479.104809";"Altitude (GPS)";"878.280807926025";"feet";"39.3562096";"-94.2313613";
"41479.104809";"Average speed (GPS)";"0.0291998001170535";"mph";"39.3562096";"-94.2313613";
"41479.104809";"Average speed (GPS)";"0.0291995017219792";"mph";"39.3562096";"-94.2313613";
"41479.104809";"Speed (GPS)";"0";"mph";"39.3562096";"-94.2313613";
"41479.104809";"Speed (GPS)";"0";"mph";"39.3562096";"-94.2313613";
"41479.105809";"Altitude (GPS)";"878.280807926025";"feet";"39.3562096";"-94.2313613";
"41479.170809";"Throttle position";"0";"%";"39.3562096";"-94.2313613";
"41479.437809";"Altitude (GPS)";"831.808081784668";"feet";"39.35620013";"-94.23130346";
"41479.438809";"Average speed (GPS)";"0.0287632759366422";"mph";"39.35620013";"-94.23130346";
"41479.438809";"Speed (GPS)";"0";"mph";"39.35620013";"-94.23130346";
"41479.439809";"Altitude (GPS)";"831.808081784668";"feet";"39.35620013";"-94.23130346";
"41479.628809";"Engine RPM";"782";"rpm";"39.35620013";"-94.23130346";
"41480.077809";"Average speed";"0";"mph";"39.35620013";"-94.23130346";
"41480.077809";"Distance travelled";"0";"miles";"39.35620013";"-94.23130346";
"41480.077809";"Distance travelled (total)";"0";"miles";"39.35620013";"-94.23130346";
"41480.077809";"Vehicle acceleration";"0";"m/s²";"39.35620013";"-94.23130346";
"41480.077809";"Vehicle speed";"0";"mph";"39.35620013";"-94.23130346";
"41480.091809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561793";"-94.2313529";
"41480.091809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561793";"-94.2313529";
"41480.091809";"Average speed (GPS)";"0.027946861911839";"mph";"39.3561793";"-94.2313529";
"41480.091809";"Speed (GPS)";"0";"mph";"39.3561793";"-94.2313529";
"41480.092809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561793";"-94.2313529";
"41480.092809";"Average speed (GPS)";"0.0279466055824616";"mph";"39.3561793";"-94.2313529";
"41480.092809";"Speed (GPS)";"0";"mph";"39.3561793";"-94.2313529";
"41480.459809";"Altitude (GPS)";"831.954462036133";"feet";"39.35620056";"-94.23130314";
"41480.460809";"Altitude (GPS)";"831.954462036133";"feet";"39.35620056";"-94.23130314";
"41480.460809";"Average speed (GPS)";"0.0275056679710241";"mph";"39.35620056";"-94.23130314";
"41480.460809";"Speed (GPS)";"0";"mph";"39.35620056";"-94.23130314";
"41480.535809";"Throttle position";"0";"%";"39.35620056";"-94.23130314";
"41481.025809";"Engine RPM";"784";"rpm";"39.35620056";"-94.23130314";
"41481.159809";"Altitude (GPS)";"878.608911950684";"feet";"39.3562307";"-94.2313999";
"41481.160809";"Altitude (GPS)";"878.608911950684";"feet";"39.3562307";"-94.2313999";
"41481.160809";"Altitude (GPS)";"878.608911950684";"feet";"39.3562307";"-94.2313999";
"41481.160809";"Average speed (GPS)";"0.0267065502951853";"mph";"39.3562307";"-94.2313999";
"41481.160809";"Average speed (GPS)";"0.0267060643854408";"mph";"39.3562307";"-94.2313999";
"41481.160809";"Speed (GPS)";"0";"mph";"39.3562307";"-94.2313999";
"41481.160809";"Speed (GPS)";"0";"mph";"39.3562307";"-94.2313999";
"41481.161809";"Altitude (GPS)";"878.608911950684";"feet";"39.3562307";"-94.2313999";
"41481.161809";"Average speed (GPS)";"0.0267063246516041";"mph";"39.3562307";"-94.2313999";
"41481.161809";"Speed (GPS)";"0.0352307805110172";"mph";"39.3562307";"-94.2313999";
"41481.429809";"Altitude (GPS)";"832.172730810547";"feet";"39.35620094";"-94.23130329";
"41481.483809";"Average speed";"0";"mph";"39.35620094";"-94.23130329";
"41481.483809";"Distance travelled";"0";"miles";"39.35620094";"-94.23130329";
"41481.483809";"Distance travelled (total)";"0";"miles";"39.35620094";"-94.23130329";
"41481.483809";"Vehicle acceleration";"0";"m/s²";"39.35620094";"-94.23130329";
"41481.483809";"Vehicle speed";"0";"mph";"39.35620094";"-94.23130329";
"41481.941809";"Throttle position";"0";"%";"39.35620094";"-94.23130329";
"41482.375809";"Altitude (GPS)";"878.608911950684";"feet";"39.356173";"-94.231354";
"41482.376809";"Average speed (GPS)";"0.0254226866283019";"mph";"39.356173";"-94.231354";
"41482.376809";"Speed (GPS)";"0";"mph";"39.356173";"-94.231354";
"41482.377809";"Altitude (GPS)";"878.608911950684";"feet";"39.356173";"-94.231354";
"41482.377809";"Altitude (GPS)";"878.608911950684";"feet";"39.356173";"-94.231354";
"41482.377809";"Average speed (GPS)";"0.0254223368019856";"mph";"39.356173";"-94.231354";
"41482.377809";"Speed (GPS)";"0";"mph";"39.356173";"-94.231354";
"41482.422809";"Engine RPM";"785";"rpm";"39.356173";"-94.231354";
"41482.435809";"Altitude (GPS)";"832.181141166992";"feet";"39.356173";"-94.231354";
"41482.435809";"Average speed (GPS)";"0.0253643017127065";"mph";"39.356173";"-94.231354";
"41482.435809";"Speed (GPS)";"0";"mph";"39.356173";"-94.231354";
"41482.826809";"Average speed";"0";"mph";"39.356173";"-94.231354";
"41482.826809";"Distance travelled";"0";"miles";"39.356173";"-94.231354";
"41482.826809";"Distance travelled (total)";"0";"miles";"39.356173";"-94.231354";
"41482.826809";"Vehicle acceleration";"0";"m/s²";"39.356173";"-94.231354";
"41482.826809";"Vehicle speed";"0";"mph";"39.356173";"-94.231354";
"41483.326809";"Throttle position";"0";"%";"39.356173";"-94.231354";
"41483.431809";"Altitude (GPS)";"832.015737490234";"feet";"39.35620055";"-94.23130393";
"41483.475809";"Altitude (GPS)";"878.608911950684";"feet";"39.35620055";"-94.23130393";
"41483.475809";"Altitude (GPS)";"878.608911950684";"feet";"39.35620055";"-94.23130393";
"41483.475809";"Average speed (GPS)";"0.0243647888154915";"mph";"39.35620055";"-94.23130393";
"41483.475809";"Average speed (GPS)";"0.0243645792191272";"mph";"39.35620055";"-94.23130393";
"41483.475809";"Speed (GPS)";"0";"mph";"39.35620055";"-94.23130393";
"41483.475809";"Speed (GPS)";"0";"mph";"39.35620055";"-94.23130393";
"41483.745809";"Engine RPM";"782";"rpm";"39.35620055";"-94.23130393";
"41484.195809";"Average speed";"0";"mph";"39.35620055";"-94.23130393";
"41484.195809";"Distance travelled";"0";"miles";"39.35620055";"-94.23130393";
"41484.195809";"Distance travelled (total)";"0";"miles";"39.35620055";"-94.23130393";
"41484.195809";"Vehicle acceleration";"0";"m/s²";"39.35620055";"-94.23130393";
"41484.195809";"Vehicle speed";"0";"mph";"39.35620055";"-94.23130393";
"41484.431809";"Altitude (GPS)";"831.774640605469";"feet";"39.35619994";"-94.23130411";
"41484.436809";"Altitude (GPS)";"831.774640605469";"feet";"39.35619994";"-94.23130411";
"41484.436809";"Average speed (GPS)";"0.0235082047639936";"mph";"39.35619994";"-94.23130411";
"41484.436809";"Speed (GPS)";"0";"mph";"39.35619994";"-94.23130411";
"41484.575809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561822";"-94.2313355";
"41484.576809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561822";"-94.2313355";
"41484.576809";"Altitude (GPS)";"878.608911950684";"feet";"39.3561822";"-94.2313355";
"41484.576809";"Average speed (GPS)";"0.0233884548241756";"mph";"39.3561822";"-94.2313355";
"41484.576809";"Average speed (GPS)";"0.0233882718985935";"mph";"39.3561822";"-94.2313355";
"41484.576809";"Speed (GPS)";"0";"mph";"39.3561822";"-94.2313355";
"41484.576809";"Speed (GPS)";"0";"mph";"39.3561822";"-94.2313355";
"41484.593809";"Throttle position";"0";"%";"39.3561822";"-94.2313355";
"41485.013809";"Engine RPM";"788";"rpm";"39.3561822";"-94.2313355";
"41485.431809";"Altitude (GPS)";"831.650487724609";"feet";"39.35619913";"-94.23130439";
"41485.432809";"Altitude (GPS)";"831.650487724609";"feet";"39.35619913";"-94.23130439";
"41485.432809";"Average speed (GPS)";"0.0226818889600301";"mph";"39.35619913";"-94.23130439";
"41485.432809";"Speed (GPS)";"0";"mph";"39.35619913";"-94.23130439";
"41485.448809";"Average speed";"0";"mph";"39.35619913";"-94.23130439";
"41485.448809";"Distance travelled";"0";"miles";"39.35619913";"-94.23130439";
"41485.448809";"Distance travelled (total)";"0";"miles";"39.35619913";"-94.23130439";
"41485.448809";"Vehicle acceleration";"0";"m/s²";"39.35619913";"-94.23130439";
"41485.448809";"Vehicle speed";"0";"mph";"39.35619913";"-94.23130439";
"41485.559809";"Altitude (GPS)";"878.608911950684";"feet";"39.3562201";"-94.2313229";
"41485.560809";"Average speed (GPS)";"0.0225798398412121";"mph";"39.3562201";"-94.2313229";
"41485.560809";"Speed (GPS)";"0";"mph";"39.3562201";"-94.2313229";
"41485.561809";"Altitude (GPS)";"878.608911950684";"feet";"39.3562201";"-94.2313229";
"41485.561809";"Altitude (GPS)";"878.608911950684";"feet";"39.3562201";"-94.2313229";
"41485.561809";"Average speed (GPS)";"0.0225796741035786";"mph";"39.3562201";"-94.2313229";
"41485.561809";"Speed (GPS)";"0";"mph";"39.3562201";"-94.2313229";
"41485.877809";"Throttle position";"0";"%";"39.3562201";"-94.2313229";
"41486.357809";"Engine RPM";"786";"rpm";"39.3562201";"-94.2313229";
"41486.435809";"Altitude (GPS)";"831.312271247559";"feet";"39.3561986";"-94.2313045";
"41486.440809";"Altitude (GPS)";"831.312271247559";"feet";"39.3561986";"-94.2313045";
"41486.440809";"Average speed (GPS)";"0.0219035569771548";"mph";"39.3561986";"-94.2313045";
"41486.440809";"Speed (GPS)";"0";"mph";"39.3561986";"-94.2313045";
"41486.487809";"Altitude (GPS)";"877.952804024658";"feet";"39.3561986";"-94.2313045";
"41486.487809";"Altitude (GPS)";"877.952804024658";"feet";"39.3561986";"-94.2313045";
"41486.487809";"Average speed (GPS)";"0.0218682187327402";"mph";"39.3561986";"-94.2313045";
"41486.487809";"Average speed (GPS)";"0.0218679978228289";"mph";"39.3561986";"-94.2313045";
"41486.487809";"Speed (GPS)";"0";"mph";"39.3561986";"-94.2313045";
"41486.487809";"Speed (GPS)";"0";"mph";"39.3561986";"-94.2313045";
"41486.771809";"Average speed";"0";"mph";"39.3561986";"-94.2313045";
"41486.771809";"Distance travelled";"0";"miles";"39.3561986";"-94.2313045";
"41486.771809";"Distance travelled (total)";"0";"miles";"39.3561986";"-94.2313045";
"41486.771809";"Vehicle acceleration";"0";"m/s²";"39.3561986";"-94.2313045";
"41486.771809";"Vehicle speed";"0";"mph";"39.3561986";"-94.2313045";
"41487.188809";"Throttle position";"0";"%";"39.3561986";"-94.2313045";
"41487.432809";"Altitude (GPS)";"831.336901577148";"feet";"39.35619878";"-94.23130458";
"41487.436809";"Average speed (GPS)";"0.0211844191338771";"mph";"39.35619878";"-94.23130458";
"41487.436809";"Speed (GPS)";"0";"mph";"39.35619878";"-94.23130458";
"41487.437809";"Altitude (GPS)";"831.336901577148";"feet";"39.35619878";"-94.23130458";
"41487.588809";"Average speed (GPS)";"0.02107853608142";"mph";"39.35619878";"-94.23130458";
"41487.588809";"Speed (GPS)";"0";"mph";"39.35619878";"-94.23130458";
"41487.589809";"Altitude (GPS)";"878.608911950684";"feet";"39.35619878";"-94.23130458";
"41487.589809";"Altitude (GPS)";"878.608911950684";"feet";"39.35619878";"-94.23130458";
"41487.589809";"Average speed (GPS)";"0.0210784213656997";"mph";"39.35619878";"-94.23130458";
"41487.589809";"Speed (GPS)";"0";"mph";"39.35619878";"-94.23130458";
